Geo_ID,County_State,County,State,State_Abbrev
0500000US39137,"Putnam County, Ohio",Putnam County,Ohio,OH
0500000US39139,"Richland County, Ohio",Richland County,Ohio,OH
0500000US39141,"Ross County, Ohio",Ross County,Ohio,OH
0500000US39143,"Sandusky County, Ohio",Sandusky County,Ohio,OH
0500000US39145,"Scioto County, Ohio",Scioto County,Ohio,OH
0500000US39147,"Seneca County, Ohio",Seneca County,Ohio,OH
0500000US39149,"Shelby County, Ohio",Shelby County,Ohio,OH
0500000US39151,"Stark County, Ohio",Stark County,Ohio,OH
0500000US39153,"Summit County, Ohio",Summit County,Ohio,OH
0500000US39155,"Trumbull County, Ohio",Trumbull County,Ohio,OH
0500000US39157,"Tuscarawas County, Ohio",Tuscarawas County,Ohio,OH
0500000US39159,"Union County, Ohio",Union County,Ohio,OH
0500000US39161,"Van Wert County, Ohio",Van Wert County,Ohio,OH
0500000US39163,"Vinton County, Ohio",Vinton County,Ohio,OH
0500000US39165,"Warren County, Ohio",Warren County,Ohio,OH
0500000US39167,"Washington County, Ohio",Washington County,Ohio,OH
0500000US39169,"Wayne County, Ohio",Wayne County,Ohio,OH
0500000US39171,"Williams County, Ohio",Williams County,Ohio,OH
0500000US39173,"Wood County, Ohio",Wood County,Ohio,OH
0500000US39175,"Wyandot County, Ohio",Wyandot County,Ohio,OH
0500000US40001,"Adair County, Oklahoma",Adair County,Oklahoma,OK
0500000US40003,"Alfalfa County, Oklahoma",Alfalfa County,Oklahoma,OK
0500000US40005,"Atoka County, Oklahoma",Atoka County,Oklahoma,OK
0500000US40007,"Beaver County, Oklahoma",Beaver County,Oklahoma,OK
0500000US40009,"Beckham County, Oklahoma",Beckham County,Oklahoma,OK
0500000US40011,"Blaine County, Oklahoma",Blaine County,Oklahoma,OK
0500000US40013,"Bryan County, Oklahoma",Bryan County,Oklahoma,OK
0500000US40015,"Caddo County, Oklahoma",Caddo County,Oklahoma,OK
0500000US40017,"Canadian County, Oklahoma",Canadian County,Oklahoma,OK
0500000US40019,"Carter County, Oklahoma",Carter County,Oklahoma,OK
0500000US40021,"Cherokee County, Oklahoma",Cherokee County,Oklahoma,OK
0500000US40023,"Choctaw County, Oklahoma",Choctaw County,Oklahoma,OK
0500000US40025,"Cimarron County, Oklahoma",Cimarron County,Oklahoma,OK
0500000US40027,"Cleveland County, Oklahoma",Cleveland County,Oklahoma,OK
0500000US40029,"Coal County, Oklahoma",Coal County,Oklahoma,OK
0500000US40031,"Comanche County, Oklahoma",Comanche County,Oklahoma,OK
0500000US40033,"Cotton County, Oklahoma",Cotton County,Oklahoma,OK
0500000US40035,"Craig County, Oklahoma",Craig County,Oklahoma,OK
0500000US40037,"Creek County, Oklahoma",Creek County,Oklahoma,OK
0500000US40039,"Custer County, Oklahoma",Custer County,Oklahoma,OK
0500000US40041,"Delaware County, Oklahoma",Delaware County,Oklahoma,OK
0500000US40043,"Dewey County, Oklahoma",Dewey County,Oklahoma,OK
0500000US40045,"Ellis County, Oklahoma",Ellis County,Oklahoma,OK
0500000US40047,"Garfield County, Oklahoma",Garfield County,Oklahoma,OK
0500000US40049,"Garvin County, Oklahoma",Garvin County,Oklahoma,OK
0500000US40051,"Grady County, Oklahoma",Grady County,Oklahoma,OK
0500000US40053,"Grant County, Oklahoma",Grant County,Oklahoma,OK
0500000US40055,"Greer County, Oklahoma",Greer County,Oklahoma,OK
0500000US40057,"Harmon County, Oklahoma",Harmon County,Oklahoma,OK
0500000US40059,"Harper County, Oklahoma",Harper County,Oklahoma,OK
0500000US40061,"Haskell County, Oklahoma",Haskell County,Oklahoma,OK
0500000US40063,"Hughes County, Oklahoma",Hughes County,Oklahoma,OK
0500000US40065,"Jackson County, Oklahoma",Jackson County,Oklahoma,OK
0500000US40067,"Jefferson County, Oklahoma",Jefferson County,Oklahoma,OK
0500000US40069,"Johnston County, Oklahoma",Johnston County,Oklahoma,OK
0500000US40071,"Kay County, Oklahoma",Kay County,Oklahoma,OK
0500000US40073,"Kingfisher County, Oklahoma",Kingfisher County,Oklahoma,OK
0500000US40075,"Kiowa County, Oklahoma",Kiowa County,Oklahoma,OK
0500000US40077,"Latimer County, Oklahoma",Latimer County,Oklahoma,OK
0500000US40079,"Le Flore County, Oklahoma",Le Flore County,Oklahoma,OK
0500000US40081,"Lincoln County, Oklahoma",Lincoln County,Oklahoma,OK
0500000US40083,"Logan County, Oklahoma",Logan County,Oklahoma,OK
0500000US40085,"Love County, Oklahoma",Love County,Oklahoma,OK
0500000US40087,"McClain County, Oklahoma",McClain County,Oklahoma,OK
0500000US40089,"McCurtain County, Oklahoma",McCurtain County,Oklahoma,OK
0500000US40091,"McIntosh County, Oklahoma",McIntosh County,Oklahoma,OK
0500000US40093,"Major County, Oklahoma",Major County,Oklahoma,OK
0500000US40095,"Marshall County, Oklahoma",Marshall County,Oklahoma,OK
0500000US40097,"Mayes County, Oklahoma",Mayes County,Oklahoma,OK
0500000US40099,"Murray County, Oklahoma",Murray County,Oklahoma,OK
0500000US40101,"Muskogee County, Oklahoma",Muskogee County,Oklahoma,OK
0500000US40103,"Noble County, Oklahoma",Noble County,Oklahoma,OK
0500000US40105,"Nowata County, Oklahoma",Nowata County,Oklahoma,OK
0500000US40107,"Okfuskee County, Oklahoma",Okfuskee County,Oklahoma,OK
0500000US40109,"Oklahoma County, Oklahoma",Oklahoma County,Oklahoma,OK
0500000US40111,"Okmulgee County, Oklahoma",Okmulgee County,Oklahoma,OK
0500000US40113,"Osage County, Oklahoma",Osage County,Oklahoma,OK
0500000US40115,"Ottawa County, Oklahoma",Ottawa County,Oklahoma,OK
0500000US40117,"Pawnee County, Oklahoma",Pawnee County,Oklahoma,OK
0500000US40119,"Payne County, Oklahoma",Payne County,Oklahoma,OK
0500000US40121,"Pittsburg County, Oklahoma",Pittsburg County,Oklahoma,OK
0500000US40123,"Pontotoc County, Oklahoma",Pontotoc County,Oklahoma,OK
0500000US40125,"Pottawatomie County, Oklahoma",Pottawatomie County,Oklahoma,OK
0500000US40127,"Pushmataha County, Oklahoma",Pushmataha County,Oklahoma,OK
0500000US40129,"Roger Mills County, Oklahoma",Roger Mills County,Oklahoma,OK
0500000US40131,"Rogers County, Oklahoma",Rogers County,Oklahoma,OK
0500000US40133,"Seminole County, Oklahoma",Seminole County,Oklahoma,OK
0500000US40135,"Sequoyah County, Oklahoma",Sequoyah County,Oklahoma,OK
0500000US40137,"Stephens County, Oklahoma",Stephens County,Oklahoma,OK
0500000US40139,"Texas County, Oklahoma",Texas County,Oklahoma,OK
0500000US40141,"Tillman County, Oklahoma",Tillman County,Oklahoma,OK
0500000US40143,"Tulsa County, Oklahoma",Tulsa County,Oklahoma,OK
0500000US40145,"Wagoner County, Oklahoma",Wagoner County,Oklahoma,OK
0500000US40147,"Washington County, Oklahoma",Washington County,Oklahoma,OK
0500000US40149,"Washita County, Oklahoma",Washita County,Oklahoma,OK
0500000US40151,"Woods County, Oklahoma",Woods County,Oklahoma,OK
0500000US40153,"Woodward County, Oklahoma",Woodward County,Oklahoma,OK
0500000US41001,"Baker County, Oregon",Baker County,Oregon,OR
0500000US41003,"Benton County, Oregon",Benton County,Oregon,OR
0500000US41005,"Clackamas County, Oregon",Clackamas County,Oregon,OR
0500000US41007,"Clatsop County, Oregon",Clatsop County,Oregon,OR
0500000US41009,"Columbia County, Oregon",Columbia County,Oregon,OR
0500000US41011,"Coos County, Oregon",Coos County,Oregon,OR
0500000US41013,"Crook County, Oregon",Crook County,Oregon,OR
0500000US41015,"Curry County, Oregon",Curry County,Oregon,OR
