FIPS,air_quality_annual_PM2p5,median_household_income,percent_diagnosed_diabetes,percent_EDU_less_col,percent_EDU_less_HS,percent_food_stamp,percent_high_BP,percent_high_chol,percent_obisity,percent_phys_inactivity,percent_poverty,percent_somker_status,unemployment_rate
51135,8.0,52000.0,10.6,84.5,17.7,17.4,43.5,34.7,27.9,25.9,19.2,21.3,3.7
51137,7.8,73000.0,9.4,74.3,10.3,6.9,37.6,35.9,26.4,22.7,9.4,17.4,3.6
51141,7.8,46000.0,7.6,85.1,17.7,13.7,43.5,38.6,21.8,21.4,14.2,19.4,4.5
51143,8.7,49000.0,10.3,84.8,15.9,12.8,43.7,38.2,35.8,27.7,14.0,20.9,4.0
51145,8.0,98000.0,7.4,69.4,10.4,3.6,36.5,34.4,25.2,22.3,5.3,16.0,2.9
51147,7.9,48000.0,8.4,74.5,14.6,12.7,34.5,29.4,26.1,25.4,23.6,17.5,4.8
51149,8.2,76000.0,9.8,76.6,10.2,7.5,35.3,32.4,36.3,23.3,8.2,17.5,4.5
51159,7.4,56000.0,8.9,81.9,19.9,14.6,42.0,34.1,25.6,27.3,16.0,21.3,3.5
51161,6.8,72000.0,11.6,64.0,6.7,5.0,35.9,35.6,26.8,24.5,6.0,15.3,3.1
51163,7.3,56000.0,9.0,72.4,11.0,8.8,40.3,38.6,25.6,21.5,10.5,17.2,3.7
51175,7.8,60000.0,9.3,80.7,14.8,12.9,43.9,37.1,31.8,24.5,12.5,18.2,3.5
51177,8.1,94000.0,9.0,67.9,8.7,7.0,34.4,32.5,29.8,23.8,6.6,15.0,3.8
51181,7.5,58000.0,8.8,79.6,15.6,12.1,46.5,37.4,23.0,20.7,11.6,18.9,3.8
51183,7.9,48000.0,9.5,86.7,19.3,13.7,43.1,32.5,30.5,23.4,18.9,21.1,6.5
51193,7.7,59000.0,8.9,81.7,16.2,15.7,43.0,37.2,24.9,21.5,12.9,19.2,4.4
51199,7.7,92000.0,8.0,50.5,4.8,3.1,32.3,32.6,26.8,20.0,4.7,12.9,3.3
51530,7.1,49000.0,7.4,80.9,20.3,13.1,38.3,35.2,22.1,19.2,14.0,21.1,3.9
51540,7.6,71000.0,7.5,44.3,9.1,8.1,28.5,26.5,21.2,19.4,15.8,15.0,3.7
51550,7.6,80000.0,10.4,65.4,6.8,7.5,34.0,32.3,35.5,24.2,7.6,15.0,3.8
51570,8.2,67000.0,8.7,73.4,8.2,12.4,36.5,33.7,28.7,20.2,8.7,16.7,4.8
51580,7.0,41000.0,7.6,84.9,11.5,18.7,40.3,36.8,21.8,18.9,14.8,20.3,5.8
51590,8.6,37000.0,11.6,81.6,16.4,28.1,45.6,35.1,30.8,20.8,22.1,21.7,6.5
51595,7.9,43000.0,8.7,88.3,24.9,32.9,49.9,36.1,21.5,20.4,19.1,23.9,7.8
51620,7.5,47000.0,8.6,81.0,16.3,27.7,46.3,35.2,28.3,24.1,18.1,19.7,6.9
51630,8.0,72000.0,8.1,57.6,7.8,12.2,30.1,27.8,26.0,20.2,12.2,13.9,4.7
51650,6.1,54000.0,11.5,73.3,8.2,13.6,38.9,30.0,38.1,26.1,13.4,17.5,5.7
51670,8.1,42000.0,9.6,87.2,15.5,27.9,41.5,33.0,28.2,29.6,17.4,23.3,7.5
51678,7.1,64000.0,7.5,50.0,8.3,4.8,26.6,26.1,22.2,19.5,18.5,13.2,4.9
51680,6.8,56000.0,8.0,64.0,11.4,13.1,32.6,27.0,30.6,24.7,15.5,15.4,5.1
51690,8.1,36000.0,8.6,78.3,13.7,27.0,44.3,34.5,22.3,21.1,21.3,21.1,7.5
51700,7.8,60000.0,11.7,72.0,8.4,16.4,36.8,28.7,38.7,28.1,14.5,17.4,5.6
51710,6.6,51000.0,10.5,70.0,11.9,14.5,31.7,25.8,32.4,22.7,17.6,18.3,5.7
51730,8.2,43000.0,11.4,79.7,16.7,28.8,44.9,32.4,35.7,27.4,20.8,21.7,10.5
51735,7.4,99000.0,8.4,57.1,4.0,2.4,34.2,34.7,25.6,19.8,4.7,13.3,2.8
51740,7.6,52000.0,12.9,79.2,10.7,20.7,39.5,30.2,31.1,28.9,15.3,19.1,6.7
51750,7.7,43000.0,9.0,59.3,9.4,7.3,26.4,24.6,23.0,22.2,24.6,17.6,4.1
51760,8.6,55000.0,10.5,58.8,13.1,16.3,35.9,29.4,28.3,22.1,17.9,17.0,5.5
51770,7.7,49000.0,11.0,75.2,12.3,19.6,39.7,32.7,32.5,25.1,15.9,20.6,4.8
51775,7.6,70000.0,8.3,69.7,9.2,5.3,34.7,34.2,28.5,23.2,9.0,15.5,3.6
51790,7.3,51000.0,8.5,68.9,10.3,10.1,36.4,33.9,23.6,20.1,12.3,17.3,3.8
51800,7.7,72000.0,11.2,70.4,9.7,11.6,38.1,33.8,30.9,25.4,9.0,16.1,4.4
51810,6.7,74000.0,8.9,62.7,6.0,5.9,29.8,31.0,29.9,19.5,8.1,14.3,3.7
51820,7.4,54000.0,7.7,71.1,12.9,12.6,37.3,34.2,23.8,22.5,11.3,18.6,4.1
51830,7.5,61000.0,8.1,49.4,6.8,7.7,27.9,26.7,23.5,19.0,16.8,12.2,4.9
54025,7.3,40000.0,9.7,79.9,14.3,16.9,47.4,39.6,33.1,21.2,17.8,22.4,4.5
54063,7.4,47000.0,8.9,84.5,12.6,14.2,46.9,41.8,33.8,23.7,15.3,22.3,3.6
10001,7.3,62000.0,12.2,75.5,12.0,19.1,36.4,32.7,39.7,29.0,13.0,19.1,6.2
10003,9.4,75000.0,9.6,63.3,7.9,13.9,33.6,31.7,31.2,23.5,10.1,14.5,5.3
10005,7.2,70000.0,9.9,70.6,11.0,9.3,40.2,40.0,33.5,27.8,11.0,14.9,4.8
11001,10.3,92000.0,9.0,40.2,8.1,15.6,27.4,26.6,25.3,18.5,15.0,12.5,6.6
24001,7.5,53000.0,11.2,80.7,10.2,19.2,39.2,31.7,36.7,27.4,14.7,17.7,6.4
24003,8.2,106000.0,9.5,57.0,6.8,5.9,32.7,32.2,30.2,19.7,5.2,11.7,4.7
24005,8.7,80000.0,9.6,60.2,8.4,10.9,35.5,33.1,32.6,23.3,8.9,13.3,5.7
24009,8.2,112000.0,9.8,65.8,5.7,6.1,33.2,34.9,34.4,19.8,5.3,13.3,4.6
24011,8.0,61000.0,12.3,81.0,15.7,17.5,37.4,36.2,41.3,27.4,12.4,17.9,4.7
24013,8.8,105000.0,8.4,63.0,6.9,5.6,33.4,35.5,30.1,20.7,5.2,12.9,4.2
24015,7.8,84000.0,9.0,74.7,10.0,12.2,38.0,35.5,35.0,25.0,8.8,17.6,5.2
24017,8.3,103000.0,11.7,70.0,6.4,8.9,38.4,33.3,43.1,24.0,7.4,14.2,5.7
24019,7.9,55000.0,13.8,80.1,13.0,23.3,42.3,35.7,35.4,30.0,14.9,17.1,5.6
24021,8.8,99000.0,8.2,58.3,7.4,6.4,31.0,34.4,28.7,20.6,6.2,11.6,4.8
24023,5.7,57000.0,9.7,76.5,9.8,12.8,39.8,37.5,32.5,23.0,12.8,17.2,5.2
24025,7.7,103000.0,9.6,63.1,6.9,7.5,35.8,34.0,32.1,21.7,6.2,14.1,4.8
24027,9.7,124000.0,7.2,37.3,4.5,4.9,30.7,33.0,24.5,16.2,5.5,8.7,4.3
24029,6.1,64000.0,8.8,63.7,10.7,13.4,39.6,36.1,32.0,23.9,12.0,14.0,5.5
24031,6.5,115000.0,7.2,40.8,8.6,5.5,28.1,33.4,23.5,15.7,6.7,8.3,5.5
24033,8.6,85000.0,12.3,65.6,12.8,9.0,36.5,32.7,35.4,23.2,9.5,11.6,7.5
24035,8.2,93000.0,7.9,63.5,6.8,6.7,36.3,33.9,29.9,21.8,6.9,14.0,4.4
24041,8.0,69000.0,7.7,60.3,8.8,10.7,37.9,37.3,29.7,20.8,9.6,11.9,5.3
24043,7.7,63000.0,11.1,77.6,11.9,14.5,37.9,34.6,37.6,25.1,12.3,18.5,5.4
24045,7.8,59000.0,11.1,72.0,12.3,17.0,37.5,34.0,37.0,26.7,14.2,16.5,6.1
24510,8.8,51000.0,11.8,67.1,14.5,27.7,39.8,30.9,36.1,25.2,20.0,19.0,7.6
34001,7.3,61000.0,NaN,71.2,12.2,13.3,NaN,NaN,NaN,NaN,13.8,15.9,9.5
34003,9.9,107000.0,NaN,49.3,7.2,3.4,NaN,NaN,NaN,NaN,6.4,10.2,6.0
34005,9.9,92000.0,NaN,61.5,6.3,4.6,NaN,NaN,NaN,NaN,6.0,12.4,5.3
34007,10.1,72000.0,NaN,67.7,11.2,12.2,NaN,NaN,NaN,NaN,12.4,14.9,6.8
34009,7.8,76000.0,NaN,66.4,6.6,7.5,NaN,NaN,NaN,NaN,9.6,13.4,8.9
34011,7.8,60000.0,NaN,83.4,19.5,16.5,NaN,NaN,NaN,NaN,13.1,18.8,7.7
34013,8.9,66000.0,NaN,63.7,13.3,13.3,NaN,NaN,NaN,NaN,14.3,14.3,8.0
34015,7.4,87000.0,NaN,66.2,6.5,5.9,NaN,NaN,NaN,NaN,7.0,13.1,6.0
34019,8.5,114000.0,NaN,46.0,4.5,1.9,NaN,NaN,NaN,NaN,4.1,9.8,4.6
34021,8.6,88000.0,NaN,56.5,10.4,7.4,NaN,NaN,NaN,NaN,9.5,11.8,5.2
34023,8.3,96000.0,NaN,55.6,10.1,6.0,NaN,NaN,NaN,NaN,7.4,10.9,5.7
34025,8.9,104000.0,NaN,52.7,6.3,4.5,NaN,NaN,NaN,NaN,5.9,10.8,5.5
34027,6.0,114000.0,NaN,44.7,5.6,2.5,NaN,NaN,NaN,NaN,4.7,9.4,5.0
34029,6.6,78000.0,NaN,68.6,7.6,7.7,NaN,NaN,NaN,NaN,10.5,14.0,6.0
34031,7.4,64000.0,NaN,70.5,15.5,18.0,NaN,NaN,NaN,NaN,16.9,13.1,8.4
34033,9.4,66000.0,NaN,78.3,10.4,11.8,NaN,NaN,NaN,NaN,12.2,16.9,7.3
34035,9.3,116000.0,NaN,44.4,5.8,2.8,NaN,NaN,NaN,NaN,4.8,9.2,5.1
34037,8.3,93000.0,NaN,63.4,4.6,2.6,NaN,NaN,NaN,NaN,5.4,12.9,5.9
34039,10.3,83000.0,NaN,62.9,12.9,7.1,NaN,NaN,NaN,NaN,9.2,12.1,6.7
34041,9.3,80000.0,NaN,65.5,7.3,6.1,NaN,NaN,NaN,NaN,7.3,13.3,5.5
36003,6.6,53000.0,8.9,77.1,8.3,11.3,32.3,33.6,29.8,23.9,15.1,17.2,5.0
36007,7.4,53000.0,8.6,71.2,9.7,14.6,34.3,34.0,29.4,22.4,18.4,16.8,5.2
36009,7.2,52000.0,11.4,80.1,10.3,14.3,34.8,36.0,31.7,29.3,16.3,19.7,5.3
36011,6.5,59000.0,9.1,78.0,11.8,12.3,34.9,36.7,32.8,25.2,11.7,18.1,4.7
36013,5.8,50000.0,10.1,76.9,10.6,18.4,35.8,34.1,32.5,23.6,14.8,17.7,5.6
36015,6.9,55000.0,10.3,76.4,10.1,15.8,35.0,33.9,30.7,27.5,14.5,18.2,5.3
36017,6.6,53000.0,9.7,81.0,11.5,13.1,34.4,34.4,35.0,23.9,11.5,19.1,4.4
36023,6.3,60000.0,8.7,73.1,9.3,11.9,30.0,30.9,28.3,23.5,11.7,15.9,5.1
36025,6.6,54000.0,8.0,77.9,10.5,10.6,35.2,36.8,30.4,24.8,12.8,17.6,4.6
36029,6.8,60000.0,9.4,64.9,8.0,15.5,32.4,32.8,30.7,21.0,13.2,14.7,5.5
36033,6.8,59000.0,11.3,79.3,12.3,13.2,35.4,33.6,41.6,25.4,15.9,20.0,4.7
36035,6.1,55000.0,11.3,81.8,11.6,13.3,36.4,34.1,30.8,26.7,13.9,19.9,5.5
36037,7.1,63000.0,9.6,78.1,7.8,8.9,32.4,32.9,30.9,28.0,10.2,16.8,4.3
36039,6.6,60000.0,8.0,76.1,12.7,9.5,34.2,35.8,33.2,25.6,11.2,16.8,4.9
36041,5.2,56000.0,8.1,80.1,20.5,6.8,40.7,39.6,25.4,19.6,8.7,17.6,4.4
36043,6.2,60000.0,8.9,78.9,9.4,14.0,37.3,34.4,33.9,24.2,12.1,18.2,5.8
36045,6.6,58000.0,9.9,77.5,9.0,13.1,30.8,29.9,33.2,25.2,13.1,16.8,5.0
36049,5.6,58000.0,10.0,81.7,8.7,11.5,34.5,34.1,37.5,23.4,11.4,18.5,5.0
36051,6.7,61000.0,8.4,72.5,8.2,9.4,30.7,32.3,30.1,24.1,10.3,15.3,4.3
36053,6.2,64000.0,7.6,73.4,7.4,9.5,31.7,34.4,33.6,21.9,10.4,15.7,4.5
36055,6.3,61000.0,8.6,60.8,9.2,15.4,30.7,30.7,30.2,22.3,13.9,14.4,5.2
36057,6.3,52000.0,10.7,81.3,12.2,16.5,34.7,33.8,33.3,25.8,11.9,18.9,5.7
36063,8.5,55000.0,9.9,74.4,8.5,13.5,34.3,34.4,30.1,23.8,11.7,17.4,5.7
36065,6.3,59000.0,10.8,73.4,11.0,16.5,32.7,34.9,31.3,24.4,12.4,16.2,5.1
36067,5.2,64000.0,8.0,63.9,8.8,14.3,30.7,32.9,31.5,23.3,12.8,15.5,4.9
36069,6.7,63000.0,7.8,64.2,6.8,7.6,32.7,33.4,30.7,20.5,8.8,14.1,4.3
36071,6.2,79000.0,7.6,69.2,10.1,10.6,29.4,31.9,28.5,26.4,10.6,14.9,4.7
36073,7.2,57000.0,10.6,83.7,12.3,13.7,35.1,34.5,29.0,29.5,13.2,19.9,5.2
36075,6.3,58000.0,8.8,79.9,10.9,14.9,33.6,32.3,39.6,23.7,14.2,18.8,5.5
36077,6.3,58000.0,7.3,66.6,7.4,9.3,29.4,32.4,27.7,20.2,12.8,15.6,4.4
36085,7.2,81000.0,9.7,65.3,11.5,12.5,29.4,30.8,29.1,25.7,10.6,14.8,8.7
36089,7.3,52000.0,9.9,76.4,11.4,12.9,34.0,34.0,34.2,25.4,14.7,19.5,5.1
36095,6.0,60000.0,8.9,76.4,9.3,10.8,34.1,34.4,31.7,22.7,11.0,16.0,4.5
36097,6.3,54000.0,9.4,76.8,8.9,11.3,36.4,35.5,28.3,24.9,11.8,18.0,4.9
36099,6.5,57000.0,9.3,78.7,15.1,8.3,32.4,33.9,28.6,27.3,12.1,18.0,4.7
36101,4.7,55000.0,10.5,75.4,8.8,10.7,37.0,35.2,33.8,24.7,12.1,18.5,5.0
36105,7.3,64000.0,8.6,73.4,13.0,16.4,33.4,33.1,33.9,27.9,12.7,17.3,4.9
36107,7.4,62000.0,8.4,73.9,8.2,10.6,34.2,34.5,28.8,21.9,9.3,16.2,4.4
36109,6.5,65000.0,7.1,46.9,5.5,7.1,23.5,26.8,23.4,16.4,12.4,12.6,3.7
36111,7.5,66000.0,7.7,66.8,8.8,9.3,32.7,34.0,27.2,21.2,12.7,15.3,4.7
36117,6.7,62000.0,9.9,76.3,10.1,9.4,33.4,35.2,29.8,27.8,9.7,17.2,4.5
36121,6.8,60000.0,9.2,82.0,9.5,6.0,33.7,34.5,31.9,23.4,9.6,17.5,4.5
36123,6.1,57000.0,10.7,75.5,13.5,9.0,34.7,34.8,25.0,25.7,12.9,17.2,3.8
42001,7.3,70000.0,9.3,77.4,10.8,7.2,33.7,34.9,32.2,22.9,8.0,17.9,4.4
42003,12.7,64000.0,8.0,57.5,5.2,12.1,31.9,30.6,27.6,20.4,10.5,14.9,6.1
42005,10.5,53000.0,10.4,81.9,8.2,15.5,37.0,35.0,31.6,27.2,11.7,20.1,7.6
42007,9.5,57000.0,8.0,74.5,6.2,13.7,36.2,37.0,35.6,18.3,9.1,17.8,7.2
42009,8.7,53000.0,7.7,84.1,11.3,12.5,37.5,36.5,24.5,26.3,11.0,20.1,5.9
42011,11.3,70000.0,7.0,74.1,12.8,14.1,31.0,31.8,29.5,19.4,10.9,17.4,6.6
42013,8.2,52000.0,8.5,77.7,8.3,16.7,36.6,35.4,32.9,23.3,11.6,19.1,6.0
42015,8.1,56000.0,8.3,81.3,10.2,12.9,36.6,35.5,34.0,27.1,10.7,20.5,5.6
42017,10.8,92000.0,9.5,57.8,5.7,5.9,32.4,33.9,30.3,18.1,6.0,14.4,5.3
42019,10.8,75000.0,6.9,62.5,4.6,8.2,30.9,33.0,28.4,20.3,7.4,15.2,5.6
42021,8.9,49000.0,8.6,78.0,8.0,17.5,36.9,35.0,29.5,22.5,12.5,19.0,7.0
42023,7.2,46000.0,7.3,89.2,8.7,18.7,41.4,39.2,25.3,18.6,13.5,22.1,7.7
42025,9.3,61000.0,7.4,82.1,10.3,13.0,35.9,36.0,28.0,22.8,11.3,20.1,6.7
42027,8.6,63000.0,8.2,54.2,5.5,4.4,27.3,28.2,26.8,17.9,12.9,15.2,4.6
42029,10.4,107000.0,6.2,45.8,5.7,4.6,28.7,32.0,26.2,15.3,5.2,12.5,4.2
42031,9.3,53000.0,7.3,77.0,9.4,12.2,34.2,33.8,27.4,21.8,12.8,19.7,6.5
42033,8.8,49000.0,9.2,83.2,11.9,14.7,36.6,34.7,32.2,24.2,14.3,21.1,7.0
42035,8.3,55000.0,7.8,80.4,10.2,12.9,34.9,33.7,24.6,21.1,13.4,20.2,6.7
42037,9.4,56000.0,8.4,75.7,9.2,11.3,33.8,33.2,29.6,24.2,11.7,17.8,5.9
42039,8.9,52000.0,8.1,79.6,10.1,14.4,36.1,34.5,25.5,22.2,12.7,20.2,6.7
42041,9.9,70000.0,8.9,62.6,7.1,6.9,32.0,31.4,33.4,20.6,7.6,15.4,4.6
42043,9.6,63000.0,7.4,67.7,9.0,16.3,32.7,33.1,31.2,23.3,11.6,17.7,6.3
42045,11.0,75000.0,8.1,60.5,6.8,12.3,34.0,31.5,27.8,18.8,9.3,15.2,6.3
42047,8.0,53000.0,8.5,80.8,7.0,10.0,37.2,36.9,30.6,22.1,8.3,19.4,6.9
42049,7.7,55000.0,7.0,71.3,8.5,19.4,33.5,34.9,31.7,22.0,13.4,18.6,7.3
42051,9.0,45000.0,8.8,82.3,11.2,22.2,36.4,35.2,33.4,25.9,18.7,22.1,8.7
42053,7.9,41000.0,7.4,90.4,16.3,9.3,38.3,33.3,21.3,18.9,22.9,22.8,8.3
42055,8.9,58000.0,8.2,77.8,11.2,10.6,35.7,33.5,34.0,21.7,9.4,18.3,5.1
42057,8.2,61000.0,8.0,85.0,10.7,12.6,36.6,36.2,28.4,22.0,10.6,20.3,6.3
42059,4.7,59000.0,9.0,82.3,12.4,17.4,36.0,33.9,33.3,24.0,12.7,20.4,7.3
42061,9.0,55000.0,7.3,82.2,10.2,11.9,36.1,34.1,23.3,17.4,10.7,19.9,7.3
42063,10.0,54000.0,7.8,75.0,9.2,12.1,33.9,33.1,22.2,23.1,13.4,18.8,7.1
42065,9.0,53000.0,9.0,83.8,9.4,13.4,37.0,36.0,31.9,22.7,11.0,21.5,6.5
42067,9.2,60000.0,7.1,84.8,16.9,8.6,37.2,36.1,25.2,21.9,10.0,21.0,5.0
42069,8.2,57000.0,8.4,71.3,8.5,18.0,32.3,31.8,28.5,22.2,12.2,18.2,6.9
42071,11.4,73000.0,9.2,71.4,14.4,9.0,31.9,31.0,25.8,18.5,7.7,17.3,4.9
42073,10.1,50000.0,8.3,77.7,8.7,17.9,36.7,34.1,27.5,24.9,12.9,19.2,7.6
42075,12.2,64000.0,9.3,78.8,12.3,11.5,33.3,32.6,29.3,19.9,9.0,18.0,5.5
42077,10.6,66000.0,8.6,69.2,10.5,14.8,30.9,31.6,35.4,19.6,11.7,16.7,6.8
42079,9.2,52000.0,7.9,76.4,9.8,18.8,33.0,34.0,27.5,27.4,15.1,19.0,8.3
42081,8.9,57000.0,8.2,76.5,9.5,14.4,33.9,33.0,29.8,19.8,13.2,18.4,6.7
42083,7.4,52000.0,8.1,81.0,8.2,16.8,35.6,34.4,28.3,21.2,13.9,20.6,6.9
42085,9.1,52000.0,8.6,77.3,10.1,16.3,35.8,34.7,28.2,21.3,12.4,19.4,7.1
42087,8.9,55000.0,8.5,86.8,15.2,15.5,37.6,36.0,32.5,26.8,13.2,21.8,6.1
42089,6.4,72000.0,8.5,74.2,10.4,12.9,32.5,31.8,31.1,22.1,10.5,17.3,7.7
42091,11.2,94000.0,7.8,50.4,5.6,6.1,30.1,31.4,27.5,16.8,5.6,12.9,5.0
42093,9.5,63000.0,7.8,67.0,8.9,8.4,35.0,35.0,24.4,23.0,9.0,17.5,4.4
42095,11.0,74000.0,8.3,68.2,8.7,10.6,32.0,31.8,28.5,22.5,7.6,16.3,5.9
42097,9.9,48000.0,8.5,82.1,10.9,14.9,36.7,36.0,35.6,24.4,12.1,20.7,6.8
42099,9.6,69000.0,8.6,81.5,11.9,8.8,35.3,34.7,26.7,21.2,8.5,20.0,4.7
42101,10.5,55000.0,11.8,68.8,14.3,29.3,32.9,30.8,31.0,25.4,19.4,19.5,9.2
42103,8.0,67000.0,8.3,72.9,7.6,11.3,34.7,35.8,27.9,22.2,9.3,16.8,7.3
42105,6.9,52000.0,7.0,84.7,11.1,14.8,38.9,37.1,22.6,20.7,12.2,20.6,6.8
42107,10.2,52000.0,8.0,83.0,10.6,15.6,36.1,35.3,28.9,23.3,12.7,20.7,6.8
42109,9.6,58000.0,8.7,78.9,13.3,7.6,33.7,33.5,27.5,21.4,10.1,19.2,5.2
42111,8.9,52000.0,8.4,83.3,11.2,13.5,37.4,36.2,36.9,23.6,11.7,20.7,6.7
42113,7.8,53000.0,7.0,82.0,10.1,8.6,39.5,38.2,21.3,18.7,12.3,19.3,7.4
42115,7.9,56000.0,7.9,80.8,9.5,11.1,37.8,37.0,30.0,20.9,11.6,19.4,5.5
42117,7.1,48000.0,7.6,80.3,8.6,13.1,37.2,35.3,29.1,25.9,11.5,19.5,6.6
42119,9.4,62000.0,6.7,74.6,12.2,6.8,30.7,30.3,30.2,19.2,11.1,17.6,4.7
42121,9.0,53000.0,10.6,80.7,9.0,16.6,38.1,37.0,28.6,21.1,14.0,20.8,6.8
42123,7.7,53000.0,7.8,80.6,6.8,13.5,38.1,36.5,27.9,21.0,11.1,19.6,6.7
42125,9.6,66000.0,8.2,69.4,6.5,11.3,35.5,33.9,33.4,23.3,8.6,17.3,6.6
42127,8.0,56000.0,8.7,79.3,10.0,11.8,37.0,36.5,26.4,22.4,10.5,19.2,6.6
42129,10.6,59000.0,8.0,69.7,5.2,11.5,35.7,36.8,34.1,22.3,9.3,16.5,6.3
42131,8.3,59000.0,8.7,79.3,7.2,12.3,35.4,33.7,31.4,23.2,10.4,18.6,6.3
42133,9.8,72000.0,7.2,74.8,9.7,11.6,31.5,31.9,32.0,21.3,7.1,19.3,5.4
51013,7.7,125000.0,6.2,24.2,5.1,2.6,22.8,27.5,19.4,14.0,6.0,9.3,3.0
51043,7.8,88000.0,7.1,65.3,8.3,3.2,37.3,36.6,23.5,18.6,6.2,14.6,3.1
51047,7.8,80000.0,9.3,74.8,12.9,8.2,35.5,33.6,24.4,25.1,8.5,17.2,3.2
51059,6.7,133000.0,5.9,37.9,7.3,3.5,27.8,31.2,22.9,15.9,5.3,9.4,3.5
51061,8.1,107000.0,8.6,63.3,8.1,4.0,33.9,33.8,31.6,20.2,6.0,14.4,3.0
51069,7.5,83000.0,7.9,73.2,11.6,5.2,34.9,33.8,29.4,21.3,7.4,16.5,2.9
51091,6.3,53000.0,7.7,69.3,10.1,4.1,45.4,42.5,23.6,18.6,12.2,15.7,2.9
51107,7.1,155000.0,6.5,38.4,6.1,2.1,26.1,29.7,24.5,17.3,3.2,10.0,3.1
51113,7.4,67000.0,7.9,75.5,11.4,7.1,39.9,37.2,24.5,19.2,9.4,17.5,2.5
51139,7.3,52000.0,9.6,85.7,16.2,10.1,40.3,37.1,29.5,26.7,11.3,20.9,4.6
51153,8.5,111000.0,9.1,58.1,10.8,5.1,29.3,28.7,28.9,21.4,4.9,13.0,4.0
51157,7.1,77000.0,7.4,65.9,9.1,4.3,38.5,38.8,27.3,19.9,8.9,14.7,2.9
51165,7.4,63000.0,8.4,73.0,14.7,5.1,35.2,34.4,32.7,24.4,8.3,15.8,2.9
51171,7.4,54000.0,8.7,80.3,11.9,9.0,38.6,37.9,30.8,22.5,10.1,18.8,3.6
51179,8.2,110000.0,7.2,58.7,7.0,5.0,30.2,31.2,31.9,18.9,5.4,14.3,3.6
51187,7.4,64000.0,8.5,79.2,12.1,9.4,35.2,34.9,29.0,23.5,10.1,18.8,3.5
51510,8.7,100000.0,6.8,34.9,7.0,5.5,29.7,29.5,23.6,17.2,8.0,11.6,3.8
51600,8.4,103000.0,8.7,39.7,7.4,3.6,29.7,31.2,25.0,20.3,7.2,10.9,3.4
51610,8.6,160000.0,7.3,20.9,3.2,1.2,28.1,30.1,26.0,17.8,3.3,8.4,2.6
51660,7.5,52000.0,7.7,64.8,16.7,7.3,27.1,25.3,27.6,20.3,22.2,16.7,4.0
51683,8.2,88000.0,8.3,68.7,14.3,7.3,29.2,29.7,22.0,19.7,7.9,15.1,3.9
51685,8.1,82000.0,9.1,74.4,22.1,5.0,28.4,28.8,25.4,19.2,6.7,16.4,3.8
51840,7.7,58000.0,7.5,65.7,13.8,11.4,33.9,32.8,27.3,18.3,13.2,16.7,3.5
54001,7.0,44000.0,9.5,86.1,12.7,17.8,41.7,36.7,22.6,25.8,20.8,23.6,5.3
54003,8.6,67000.0,11.1,77.2,9.7,12.9,37.5,34.8,35.8,26.9,10.0,21.5,3.6
54009,9.1,50000.0,8.9,79.8,8.1,12.7,44.2,37.5,28.4,24.8,11.9,20.3,6.1
54023,6.6,46000.0,10.4,87.4,17.5,14.6,46.1,41.2,30.9,24.7,13.3,23.0,4.5
54027,7.2,53000.0,7.6,87.7,13.2,16.2,43.3,39.3,32.1,22.7,13.7,23.4,3.4
54029,8.0,52000.0,10.3,83.7,10.7,14.3,43.1,39.0,28.9,24.6,12.0,22.2,6.3
54031,6.8,47000.0,8.8,86.1,19.1,15.5,43.5,39.9,26.3,23.6,13.5,23.9,4.9
54033,7.6,52000.0,11.8,76.9,11.3,13.2,40.8,37.0,32.8,25.3,13.6,21.8,4.7
54037,8.3,86000.0,9.2,68.4,9.5,9.5,37.4,36.0,29.0,18.0,7.8,17.7,3.1
54041,7.3,53000.0,9.2,84.3,12.8,20.8,44.7,39.5,33.4,25.7,13.9,24.3,7.0
54049,7.4,59000.0,11.1,76.9,9.8,16.3,40.7,36.5,38.2,31.4,13.2,21.8,5.2
54057,7.2,50000.0,11.2,82.4,7.6,13.7,43.5,37.8,32.8,28.3,13.8,20.2,4.7
54061,7.4,56000.0,10.2,56.3,7.2,6.9,32.4,29.1,35.9,20.0,15.2,17.4,3.9
54065,7.8,57000.0,9.0,81.4,11.9,12.6,43.7,40.7,28.3,20.9,11.0,21.4,3.5
54071,6.5,47000.0,9.4,82.1,19.2,14.6,47.6,42.1,32.4,23.4,11.5,21.9,3.0
54075,6.6,41000.0,8.7,86.4,15.4,15.9,47.7,41.4,28.4,21.1,18.1,24.4,5.0
54077,7.1,52000.0,12.1,83.8,13.5,15.5,42.3,36.8,39.8,26.4,15.7,22.9,4.5
54083,6.7,48000.0,10.0,84.3,13.1,18.4,44.6,39.8,27.4,26.6,15.2,23.9,5.6
54091,7.2,54000.0,10.7,81.2,9.3,14.7,44.0,41.4,28.3,26.7,13.7,22.7,4.6
54093,6.6,44000.0,8.2,80.5,11.8,14.2,45.3,40.3,32.9,18.5,13.8,20.6,5.4
54097,7.1,46000.0,9.1,83.8,13.3,19.1,41.2,37.8,27.7,25.5,17.1,23.9,6.2
54101,6.8,34000.0,8.2,89.5,23.6,32.5,49.5,41.7,29.6,22.3,23.7,28.0,6.2
9001,9.5,99000.0,6.4,51.1,9.8,7.1,27.9,31.1,22.0,18.6,8.8,10.2,6.1
